Date,Open,Close,High,Low
2024-01-17 08:00:00,0.02,0.18776,0.29,0.02
2024-01-17 12:00:00,0.18776,0.17398,0.1925,0.15913
2024-01-17 16:00:00,0.17331,0.16436,0.1888,0.15193
2024-01-17 20:00:00,0.16436,0.14976,0.17,0.14099
2024-01-18 00:00:00,0.1482,0.1405,0.14824,0.13826
2024-01-18 04:00:00,0.14058,0.1333,0.14378,0.13135
2024-01-18 08:00:00,0.13288,0.11286,0.14104,0.10791
2024-01-18 12:00:00,0.11286,0.10766,0.125,0.104
2024-01-18 16:00:00,0.10766,0.10074,0.10948,0.09045
2024-01-18 20:00:00,0.10075,0.10832,0.10898,0.095
2024-01-19 00:00:00,0.10829,0.10091,0.10832,0.09888
2024-01-19 04:00:00,0.10254,0.10516,0.10829,0.1018
2024-01-19 08:00:00,0.10479,0.11198,0.13,0.10142
2024-01-19 12:00:00,0.1144,0.11197,0.11873,0.11197
2024-01-19 16:00:00,0.11197,0.11304,0.11473,0.10945
2024-01-19 20:00:00,0.11304,0.10943,0.11305,0.10943
2024-01-20 00:00:00,0.11132,0.11127,0.113,0.10943
2024-01-20 04:00:00,0.11127,0.11137,0.11137,0.10945
2024-01-20 08:00:00,0.1098,0.10967,0.11149,0.1095
2024-01-20 12:00:00,0.10968,0.09915,0.11098,0.09702
2024-01-20 16:00:00,0.09915,0.10113,0.10114,0.0981
2024-01-20 20:00:00,0.1,0.09994,0.1,0.0981
2024-01-21 00:00:00,0.09816,0.09999,0.09999,0.09812
2024-01-21 04:00:00,0.09999,0.10462,0.10462,0.09816
2024-01-21 08:00:00,0.10462,0.10306,0.10462,0.09823
2024-01-21 12:00:00,0.10125,0.10275,0.10551,0.10125
2024-01-21 16:00:00,0.10275,0.09222,0.10311,0.09217
2024-01-21 20:00:00,0.09222,0.092,0.09387,0.09103
2024-01-22 00:00:00,0.09201,0.08304,0.10998,0.07119
2024-01-22 04:00:00,0.08456,0.08729,0.09036,0.08413
2024-01-22 08:00:00,0.08629,0.08631,0.09179,0.08123
2024-01-22 12:00:00,0.08628,0.09198,0.09198,0.08628
2024-01-22 16:00:00,0.09011,0.087,0.09196,0.087
2024-01-22 20:00:00,0.0876,0.08002,0.08962,0.08002
2024-01-23 00:00:00,0.08001,0.08759,0.0876,0.07602
2024-01-23 04:00:00,0.08759,0.08365,0.09198,0.08205
2024-01-23 08:00:00,0.08365,0.07812,0.08365,0.07733
2024-01-23 12:00:00,0.07813,0.07502,0.07813,0.075
2024-01-23 16:00:00,0.07653,0.08141,0.08143,0.07506
2024-01-23 20:00:00,0.08141,0.07791,0.08141,0.07791
2024-01-24 00:00:00,0.07891,0.07575,0.08046,0.07559
2024-01-24 04:00:00,0.07575,0.0758,0.08016,0.07559
2024-01-24 08:00:00,0.07585,0.07558,0.0802,0.07558
2024-01-24 12:00:00,0.07538,0.0778,0.07909,0.07501
2024-01-24 16:00:00,0.0778,0.07774,0.07969,0.0761
2024-01-24 20:00:00,0.07611,0.0786,0.0797,0.076
2024-01-25 00:00:00,0.0797,0.07861,0.07978,0.0786
2024-01-25 04:00:00,0.07994,0.08295,0.08593,0.07994
2024-01-25 08:00:00,0.08462,0.09966,0.105,0.08462
